FECHA,CODIGO_EMPRESA,CEDULA_ANONIMIZADA,UBICACION_ANONIMIZADA,CODIGO_LOCALIDAD,ID_ESTADO_CIVIL,ID_GENERO,FECHA_NACIMIENTO,EDAD,FECHA_INGRESO,FECHA_INICIO_CONTRATO,ID_CARGO,TIPO_CARGO,NIVEL_CARGO,CATEGORIA_CARGO,TIPO_AREA,ID_CENTRO_COSTO,TIPO_NOMINA,SUBSIDIO_TRANSPORTE,COMPENSACION_VARIABLE,PORCENT_COMP_VARIABLE,SALARIO,TOTAL_SALARIO,INDICADOR_VARIACION_SALARIO,VARIACION_SALARIO,SENAL_SINDICALIZADO,FECHA_FIN_CONTRATO,CAUSA_NOMBRE,TIPO_RETIRO,NUM_DIAS_LABORADOS,NUM_DIAS_CONTRATADOS,RETIRO
2020-12-31,21,1754,4,1504,SOLTERO,M,1975-01-17,46,2012-01-25,2012-01-25,84505,ESTRATEGICO,4,15,COMERCIAL,320334,TERMINO_INDEFINIDO,1,0,0,5185000,5185000,1,769100,0,,,,3197,3197,0
2020-12-31,21,1755,5,1502,SOLTERO,M,1973-05-04,48,2003-09-16,2003-09-16,84449,ADMINISTRATIVO,2,20,ADMINISTRATIVO,310210,INTEGRAL,1,0,0,37000000,37000000,1,7600000,0,,,,6250,6250,0
2020-12-31,21,1756,4,1504,CASADO,M,1973-11-03,48,2019-07-23,2019-07-23,84632,ADMINISTRATIVO,2,18,ADMINISTRATIVO,110204,INTEGRAL,1,0,0,16000000,16000000,0,0,0,,,,461,461,0
2020-12-31,21,1757,4,1504,CASADO,M,1974-07-06,47,1999-01-07,1999-01-07,84001,OPERATIVO,5,12,ADMINISTRATIVO,220132,TERMINO_INDEFINIDO,1,0,0,2726200,2726200,1,218200,0,,,,7963,7963,0
2020-12-31,21,1758,4,1504,CASADO,M,1974-02-10,47,2000-05-16,2000-05-16,83845,OPERATIVO,5,11,ADMINISTRATIVO,220164,TERMINO_INDEFINIDO,1,0,0,2558300,2558300,1,204700,0,,,,7468,7468,0
2020-12-31,21,1759,4,1504,CASADO,M,1974-05-26,47,1993-08-03,1993-08-03,84002,ADMINISTRATIVO,4,15,ADMINISTRATIVO,110290,TERMINO_INDEFINIDO,1,0,0,6108400,6108400,1,333400,0,,,,9946,9946,0
2020-12-31,21,1760,4,1504,CASADO,M,1974-09-30,47,1997-07-16,1997-07-16,83803,OPERATIVO,5,11,ADMINISTRATIVO,220168,TERMINO_INDEFINIDO,1,0,0,2558300,2558300,1,204700,0,,,,8503,8503,0
2020-12-31,21,1762,4,1504,CASADO,M,1974-07-11,47,2012-09-20,2012-09-20,83982,OPERATIVO,5,11,ADMINISTRATIVO,220136,TERMINO_INDEFINIDO,1,0,0,2290700,2290700,1,183300,0,,,,2958,2958,0
2020-12-31,21,1763,4,1504,CASADO,M,1976-06-09,45,2013-02-06,2013-02-06,84319,ADMINISTRATIVO,5,11,ADMINISTRATIVO,110191,TERMINO_INDEFINIDO,1,0,0,2199100,2199100,1,309100,0,,,,2819,2819,0
2020-12-31,21,1764,4,1504,CASADO,M,1974-09-05,47,2019-06-04,2019-06-04,84609,ADMINISTRATIVO,3,16,ADMINISTRATIVO,110156,INTEGRAL,1,0,0,10765508,10765508,0,0,0,,,,510,510,0
2020-12-31,21,1766,4,1504,CASADO,M,1975-06-29,46,2007-04-09,2007-04-09,84004,ADMINISTRATIVO,4,14,ADMINISTRATIVO,110125,TERMINO_INDEFINIDO,1,0,0,4285000,4285000,1,424100,0,,,,4949,4949,0
2020-12-31,21,1767,4,1504,CASADO,M,1976-09-11,45,2015-01-05,2015-01-05,83799,OPERATIVO,6,9,ADMINISTRATIVO,220144,TERMINO_FIJO,1,0,0,1140000,1140000,1,137200,0,,,,2121,2121,0
2020-12-31,21,1768,4,1504,SEPARADO,M,1977-08-11,44,2016-02-08,2016-02-08,84005,ADMINISTRATIVO,4,14,ADMINISTRATIVO,110125,TERMINO_INDEFINIDO,1,0,0,3760000,3760000,1,584800,0,,,,1722,1722,0
2020-12-31,21,1771,5,1502,CASADO,M,1975-12-30,45,2019-01-14,2019-01-14,84524,ADMINISTRATIVO,1,22,ADMINISTRATIVO,110112,INTEGRAL,1,0,0,50000000,50000000,0,0,0,,,,651,651,0
2020-12-31,41,1772,9,1520,SEPARADO,M,1976-10-13,45,2018-07-03,2019-07-03,84147,OPERATIVO,6,9,ADMINISTRATIVO,220140,TERMINO_INDEFINIDO,1,0,0,1134500,1134500,1,52300,0,,,,846,481,0
2020-12-31,21,1774,4,1504,UNION_LIBRE,M,1977-09-06,44,2019-01-22,2019-01-22,83799,OPERATIVO,6,9,ADMINISTRATIVO,220144,TERMINO_FIJO,1,0,0,1140000,1140000,1,50000,0,,,,643,643,0
2020-12-31,21,1775,4,1504,SOLTERO,M,1981-08-28,40,2012-03-16,2012-03-16,83867,ADMINISTRATIVO,4,15,ADMINISTRATIVO,110506,TERMINO_INDEFINIDO,1,0,0,6544600,6544600,1,357200,0,,,,3146,3146,0
2020-12-31,21,1777,4,1504,CASADO,M,1977-06-20,44,2005-06-01,2005-06-01,83805,OPERATIVO,6,10,ADMINISTRATIVO,220144,TERMINO_INDEFINIDO,1,0,0,2305200,2305200,1,184400,0,,,,5626,5626,0
2020-12-31,21,1779,5,1502,CASADO,M,1976-09-20,45,2004-10-05,2004-10-05,84008,ADMINISTRATIVO,2,20,ADMINISTRATIVO,310108,INTEGRAL,1,0,0,42003400,42003400,1,2475900,0,,,,5865,5865,0
2020-12-31,21,1782,5,1502,DIVORCIADO,M,1976-02-12,45,2016-01-19,2016-01-19,84010,ADMINISTRATIVO,3,16,ADMINISTRATIVO,110117,TERMINO_INDEFINIDO,1,0,0,6237600,6237600,1,567600,0,,,,1742,1742,0
2020-12-31,21,1785,4,1504,CASADO,M,1975-01-12,46,2015-03-16,2015-03-16,83968,ADMINISTRATIVO,5,12,ADMINISTRATIVO,220168,TERMINO_FIJO,1,0,0,3020000,3020000,1,542800,0,,,,2051,2051,0
2020-12-31,21,1787,2,1500,CASADO,M,1977-11-14,43,2014-05-05,2014-05-05,83852,ESTRATEGICO,4,14,COMERCIAL,320363,TERMINO_INDEFINIDO,1,1456933.33,40,2185400,3642333.33,1,198833.33,0,,,,2366,2366,0
2020-12-31,21,1788,4,1504,SOLTERO,M,1977-02-12,44,2009-07-06,2009-07-06,84013,ADMINISTRATIVO,2,19,ADMINISTRATIVO,110316,INTEGRAL,1,0,0,28000000,28000000,1,3807900,0,,,,4130,4130,0
2020-12-31,21,1789,4,1504,CASADO,M,1977-06-26,44,2012-12-01,2012-12-01,84014,ADMINISTRATIVO,3,16,ADMINISTRATIVO,110142,TERMINO_INDEFINIDO,1,0,0,6237600,6237600,1,965500,0,,,,2886,2886,0
2020-12-31,21,1790,4,1504,CASADO,M,1978-01-31,43,2011-01-17,2011-01-17,84027,ADMINISTRATIVO,5,12,ADMINISTRATIVO,110182,TERMINO_INDEFINIDO,1,0,0,2104900,2104900,1,154900,0,,,,3570,3570,0
2020-12-31,21,1791,4,1504,CASADO,M,1978-02-03,43,2015-02-02,2015-02-02,84039,OPERATIVO,6,10,ADMINISTRATIVO,220255,TERMINO_FIJO,1,0,0,1924100,1924100,1,554600,0,,,,2093,2093,0
2020-12-31,21,1792,4,1504,CASADO,M,1978-11-28,42,2017-03-03,2017-03-03,83799,OPERATIVO,6,9,ADMINISTRATIVO,220144,TERMINO_FIJO,1,0,0,1140000,1140000,1,137200,0,,,,1333,1333,0
2020-12-31,21,1793,2,1500,CASADO,M,1978-05-02,43,2019-03-01,2019-03-01,83979,ADMINISTRATIVO,4,14,ADMINISTRATIVO,150132,TERMINO_INDEFINIDO,1,0,0,3500000,3500000,0,0,0,,,,605,605,0
2020-12-31,21,1795,4,1504,CASADO,M,1976-12-27,44,2015-01-05,2015-01-05,83799,OPERATIVO,6,9,ADMINISTRATIVO,220144,TERMINO_FIJO,1,0,0,1140000,1140000,1,137200,0,,,,2121,2121,0
2020-12-31,21,1796,4,1504,CASADO,M,1977-09-16,44,2019-04-05,2019-04-05,84579,ADMINISTRATIVO,3,16,ADMINISTRATIVO,320346,TERMINO_INDEFINIDO,1,1800000,20,7200000,9000000,1,1800000,0,,,,570,570,0
2020-12-31,21,1797,4,1504,CASADO,M,1981-03-20,40,2013-12-11,2013-12-11,83845,OPERATIVO,5,11,ADMINISTRATIVO,220164,TERMINO_FIJO,1,0,0,2558300,2558300,1,204700,0,,,,2511,2511,0
2020-12-31,21,1798,5,1502,CASADO,M,1977-04-27,44,2016-10-03,2016-10-03,84460,ADMINISTRATIVO,2,18,ADMINISTRATIVO,310897,INTEGRAL,1,0,0,18658500,18658500,1,1018500,0,,,,1484,1484,0
2020-12-31,21,1800,4,1504,SOLTERO,M,1979-08-17,42,2015-01-05,2015-01-05,83799,OPERATIVO,6,9,ADMINISTRATIVO,220144,TERMINO_FIJO,1,0,0,1140000,1140000,1,137200,0,,,,2121,2121,0
2020-12-31,21,1801,4,1504,CASADO,M,1979-02-08,42,2017-05-02,2017-05-02,83823,ADMINISTRATIVO,4,14,ADMINISTRATIVO,320316,TERMINO_INDEFINIDO,1,0,0,2437100,2437100,1,379900,0,,,,1273,1273,0
2020-12-31,21,1802,4,1504,UNION_LIBRE,M,1981-02-17,40,2015-01-05,2015-01-05,83799,OPERATIVO,6,9,ADMINISTRATIVO,220144,TERMINO_FIJO,1,0,0,1140000,1140000,1,137200,0,,,,2121,2121,0
2020-12-31,21,1803,4,1504,CASADO,M,1979-02-19,42,2006-08-01,2006-08-01,83848,ADMINISTRATIVO,5,11,ADMINISTRATIVO,220176,TERMINO_INDEFINIDO,1,0,0,2649200,2649200,1,212000,0,,,,5200,5200,0
2020-12-31,21,1804,5,1502,SOLTERO,M,1979-09-09,42,2006-06-21,2006-06-21,84022,ADMINISTRATIVO,3,16,ADMINISTRATIVO,310108,TERMINO_INDEFINIDO,1,0,0,5220000,5220000,1,720000,0,,,,5241,5241,0
2020-12-31,21,1805,4,1504,CASADO,M,1979-08-19,42,2018-08-16,2018-08-16,83799,OPERATIVO,6,9,ADMINISTRATIVO,220144,TERMINO_FIJO,1,0,0,1140000,1140000,1,88700,0,,,,802,802,0
2020-12-31,21,1806,4,1504,CASADO,M,1981-02-13,40,2016-04-04,2016-04-04,83823,ADMINISTRATIVO,4,14,ADMINISTRATIVO,320334,TERMINO_INDEFINIDO,1,0,0,2800000,2800000,1,332500,0,,,,1666,1666,0
2020-12-31,21,1809,5,1502,CASADO,M,1981-02-21,40,2008-03-18,2008-03-18,84639,ADMINISTRATIVO,3,17,ADMINISTRATIVO,110138,INTEGRAL,1,0,0,11200000,11200000,1,1130200,0,,,,4605,4605,0
2020-12-31,21,1810,5,1502,CASADO,M,1983-01-21,38,2019-02-04,2019-02-04,84624,ADMINISTRATIVO,2,19,ADMINISTRATIVO,110413,INTEGRAL,1,0,0,17750000,17750000,1,2750000,0,,,,630,630,0
2020-12-31,21,1811,4,1504,CASADO,M,1983-11-12,37,2007-02-12,2007-02-12,83811,ADMINISTRATIVO,4,15,ADMINISTRATIVO,220144,TERMINO_INDEFINIDO,1,0,0,5152700,5152700,1,2001100,0,,,,5005,5005,0
2020-12-31,21,1813,5,1502,CASADO,M,1979-03-27,42,2015-06-16,2015-06-16,84654,ESTRATEGICO,4,14,COMERCIAL,320402,TERMINO_INDEFINIDO,1,700010,20,2800040,3500050,1,565850,0,,,,1959,1959,0
2020-12-31,21,1814,4,1504,SOLTERO,M,1979-08-09,42,2013-12-11,2013-12-11,83986,OPERATIVO,5,11,ADMINISTRATIVO,220157,TERMINO_FIJO,1,0,0,1680700,1680700,1,275100,0,,,,2511,2511,0
2020-12-31,21,1819,4,1504,CASADO,M,1979-06-30,42,2004-08-03,2004-08-03,84001,OPERATIVO,5,12,ADMINISTRATIVO,220132,TERMINO_INDEFINIDO,1,0,0,2726200,2726200,1,218200,0,,,,5928,5928,0
2020-12-31,21,1822,5,1502,CASADO,M,1981-01-01,40,2018-12-17,2018-12-17,84527,ADMINISTRATIVO,2,18,COMERCIAL,310129,INTEGRAL,1,0,0,17189700,17189700,1,689700,0,,,,679,679,0
2020-12-31,21,1829,4,1504,NO_DEFINIDO,M,1982-05-18,39,2014-08-19,2014-08-19,84450,ADMINISTRATIVO,5,11,ADMINISTRATIVO,110120,TERMINO_FIJO,1,0,0,2400000,2400000,1,831200,0,,,,2260,2260,0
2020-12-31,21,1830,4,1504,CASADO,M,1981-04-02,40,2010-12-01,2010-12-01,83982,OPERATIVO,5,11,ADMINISTRATIVO,220128,TERMINO_INDEFINIDO,1,0,0,2290700,2290700,1,183300,0,,,,3617,3617,0
2020-12-31,21,1834,4,1504,CASADO,M,1983-11-04,38,2014-08-04,2014-08-04,84319,ADMINISTRATIVO,5,11,ADMINISTRATIVO,110194,TERMINO_INDEFINIDO,1,0,0,2199100,2199100,1,654300,0,,,,2275,2275,0
2020-08-31,21,1836,5,1502,CASADO,M,1981-01-04,40,2020-03-24,2020-03-24,84716,ADMINISTRATIVO,3,17,COMERCIAL,310109,INTEGRAL,1,0,0,12000000,12000000,0,0,0,,,,216,216,0
2020-12-31,21,1837,5,1502,SOLTERO,M,1981-09-25,40,2011-01-03,2011-01-03,84022,ADMINISTRATIVO,3,16,ADMINISTRATIVO,310125,TERMINO_INDEFINIDO,1,0,0,5750000,5750000,1,2250000,0,,,,3584,3584,0
2020-12-31,21,1838,4,1504,CASADO,M,1981-05-11,40,2012-02-02,2012-02-02,84025,ADMINISTRATIVO,5,11,ADMINISTRATIVO,110147,TERMINO_INDEFINIDO,1,0,0,2370000,2370000,1,211900,0,,,,3189,3189,0
2020-12-31,21,1840,4,1504,CASADO,M,1984-05-23,37,2009-04-20,2009-04-20,84332,ADMINISTRATIVO,6,9,ADMINISTRATIVO,110152,TERMINO_INDEFINIDO,1,0,0,2601800,2601800,1,208200,0,,,,4207,4207,0
2020-12-31,21,1841,4,1504,CASADO,M,1984-06-30,37,2012-12-03,2012-12-03,84561,ADMINISTRATIVO,3,17,ADMINISTRATIVO,110191,INTEGRAL,1,0,0,14000000,14000000,1,7144100,0,,,,2884,2884,0
2020-12-31,21,1843,5,1502,SOLTERO,M,1983-09-25,38,2019-03-14,2019-03-14,84498,ADMINISTRATIVO,5,11,ADMINISTRATIVO,320402,TERMINO_INDEFINIDO,1,1400000,40,2100000,3500000,1,1400000,0,,,,592,592,0
2020-12-31,21,1844,5,1502,SOLTERO,M,1983-11-19,37,2018-10-09,2018-10-09,84527,ADMINISTRATIVO,2,18,COMERCIAL,310129,INTEGRAL,1,0,0,17189700,17189700,1,689700,0,,,,748,748,0
2020-08-31,21,1847,5,1502,CASADO,M,1982-09-24,39,2019-12-17,2019-12-17,84682,ADMINISTRATIVO,4,14,ADMINISTRATIVO,310130,TERMINO_INDEFINIDO,1,0,0,4000000,4000000,0,0,0,,,,314,314,0
2020-12-31,21,1851,4,1504,CASADO,M,1980-07-11,41,2011-10-03,2011-10-03,83870,ADMINISTRATIVO,4,15,ADMINISTRATIVO,110134,TERMINO_INDEFINIDO,1,0,0,4614700,4614700,1,1614700,0,,,,3311,3311,0
2020-12-31,21,1852,12,1507,CASADO,M,1981-08-03,40,2015-03-12,2015-03-12,83971,ADMINISTRATIVO,5,11,ADMINISTRATIVO,110205,TERMINO_FIJO,1,0,0,2098000,2098000,1,529200,0,,,,2055,2055,0
2020-12-31,21,1853,4,1504,CASADO,M,1983-04-16,38,2015-01-19,2015-01-19,83986,OPERATIVO,5,11,ADMINISTRATIVO,220157,TERMINO_FIJO,1,0,0,1680700,1680700,1,275100,0,,,,2107,2107,0
2020-12-31,21,1854,4,1504,SOLTERO,M,1982-11-05,38,2013-04-25,2013-04-25,83803,OPERATIVO,5,11,ADMINISTRATIVO,220168,TERMINO_FIJO,1,0,0,2558300,2558300,1,558500,0,,,,2741,2741,0
2020-12-31,21,1856,4,1504,SOLTERO,M,1984-06-08,37,2019-05-15,2019-05-15,83799,OPERATIVO,6,9,ADMINISTRATIVO,220144,TERMINO_FIJO,1,0,0,1140000,1140000,0,0,0,,,,530,530,0
2020-12-31,21,1858,4,1504,CASADO,M,1983-11-29,37,2015-01-05,2019-04-16,84027,ADMINISTRATIVO,5,12,ADMINISTRATIVO,110142,TERMINO_INDEFINIDO,1,0,0,1901300,1901300,1,300000,0,,,,2121,559,0
2020-12-31,21,1859,4,1504,CASADO,M,1961-11-04,60,1982-08-23,1982-08-23,83869,OPERATIVO,5,11,ADMINISTRATIVO,220128,TERMINO_INDEFINIDO,1,0,0,2185782,2185782,1,174943,1,,,,13944,13944,0
2020-12-31,21,1861,4,1504,CASADO,M,1964-12-28,56,2015-05-04,2015-05-04,83822,OPERATIVO,6,8,ADMINISTRATIVO,220137,TERMINO_FIJO,1,0,0,1140000,1140000,1,137200,0,,,,2002,2002,0
2020-12-31,21,1862,5,1502,NO_DEFINIDO,M,1937-08-07,84,1986-09-01,1986-09-01,83800,ADMINISTRATIVO,0,0,ADMINISTRATIVO,150208,JUBILADO,1,0,0,132715,132715,1,9144,0,,,,12474,12474,0
2020-12-31,21,1863,4,1504,CASADO,M,1965-01-22,56,2014-08-19,2014-08-19,84619,ADMINISTRATIVO,5,11,ADMINISTRATIVO,110205,TERMINO_FIJO,1,0,0,2098000,2098000,1,676200,0,,,,2260,2260,0
2020-12-31,21,1864,4,1504,CASADO,M,1966-12-17,54,2015-01-05,2015-01-05,83799,OPERATIVO,6,9,ADMINISTRATIVO,220144,TERMINO_FIJO,1,0,0,1140000,1140000,1,137200,0,,,,2121,2121,0
2020-12-31,21,1867,4,1504,CASADO,M,1968-09-20,53,1999-01-06,1999-01-06,83805,OPERATIVO,6,10,ADMINISTRATIVO,220144,TERMINO_INDEFINIDO,1,0,0,1738195,1738195,1,139065,1,,,,7964,7964,0
2020-12-31,21,1868,4,1504,CASADO,M,1968-09-16,53,1995-07-12,1995-07-12,83818,OPERATIVO,6,9,ADMINISTRATIVO,110207,TERMINO_INDEFINIDO,1,0,0,1247892,1247892,1,99833,1,,,,9238,9238,0
2020-12-31,21,1869,4,1504,CASADO,M,1969-10-06,52,1989-08-11,1989-08-11,84314,OPERATIVO,4,15,ADMINISTRATIVO,220168,TERMINO_INDEFINIDO,1,0,0,5100000,5100000,1,830000,0,,,,11399,11399,0
2020-12-31,21,1871,4,1504,CASADO,M,1970-11-08,50,2003-01-02,2003-01-02,83811,ADMINISTRATIVO,4,15,ADMINISTRATIVO,220136,TERMINO_INDEFINIDO,1,0,0,5152700,5152700,1,412300,0,,,,6507,6507,0
2020-12-31,21,1872,4,1504,CASADO,M,1971-05-28,50,1994-04-18,1994-04-18,83805,OPERATIVO,6,10,ADMINISTRATIVO,220144,TERMINO_INDEFINIDO,1,0,0,1738195,1738195,1,139065,1,,,,9688,9688,0
2020-12-31,21,1873,4,1504,CASADO,M,1971-08-25,50,2010-12-16,2010-12-16,84039,OPERATIVO,6,10,ADMINISTRATIVO,220144,TERMINO_INDEFINIDO,1,0,0,1924100,1924100,1,154000,0,,,,3602,3602,0
2020-12-31,21,1874,4,1504,CASADO,M,1971-11-20,49,2015-01-05,2015-01-05,83806,OPERATIVO,6,10,ADMINISTRATIVO,220144,TERMINO_FIJO,1,0,0,1679200,1679200,1,134400,0,,,,2121,2121,0
2020-12-31,21,1875,5,1502,CASADO,M,1973-06-14,48,2017-12-04,2017-12-04,83913,ADMINISTRATIVO,2,19,ADMINISTRATIVO,110312,INTEGRAL,1,0,0,24500000,24500000,1,5075000,0,,,,1057,1057,0
2020-12-31,21,1876,5,1502,DIVORCIADO,M,1973-11-02,48,2009-03-25,2009-03-25,84514,ADMINISTRATIVO,1,23,ADMINISTRATIVO,110183,INTEGRAL,1,0,0,36293600,36293600,1,1118600,0,,,,4233,4233,0
2020-12-31,21,1878,4,1504,CASADO,M,1982-07-16,39,2011-06-16,2011-06-16,83867,ADMINISTRATIVO,4,15,ADMINISTRATIVO,110194,TERMINO_INDEFINIDO,1,0,0,6655700,6655700,1,363300,0,,,,3420,3420,0
2020-12-31,21,1881,13,1508,CASADO,M,1982-05-27,39,2010-06-01,2010-06-01,84031,ADMINISTRATIVO,4,15,COMERCIAL,320355,TERMINO_INDEFINIDO,1,997575,20,3990300,4987875,1,272275,0,,,,3800,3800,0
2020-12-31,21,1882,4,1504,SOLTERO,M,1982-06-07,39,2006-08-19,2006-08-19,84399,ADMINISTRATIVO,3,17,ADMINISTRATIVO,110205,INTEGRAL,1,0,0,10800000,10800000,1,4459000,0,,,,5182,5182,0
2020-12-31,21,1883,4,1504,CASADO,M,1982-09-17,39,2006-02-16,2006-02-16,83963,ADMINISTRATIVO,4,14,ADMINISTRATIVO,110201,TERMINO_INDEFINIDO,1,0,0,3259000,3259000,1,734000,0,,,,5366,5366,0
2020-12-31,21,1884,4,1504,UNION_LIBRE,M,1982-10-22,39,2010-12-16,2010-12-16,83806,OPERATIVO,6,10,ADMINISTRATIVO,220144,TERMINO_INDEFINIDO,1,0,0,1679200,1679200,1,134400,0,,,,3602,3602,0
2020-12-31,21,1885,4,1504,SOLTERO,M,1982-10-04,39,2009-06-16,2009-06-16,84464,ADMINISTRATIVO,5,13,ADMINISTRATIVO,110290,TERMINO_INDEFINIDO,1,0,0,2988100,2988100,1,163100,0,,,,4150,4150,0
2020-12-31,21,1886,4,1504,CASADO,M,1993-08-28,28,2014-07-21,2014-07-21,83806,OPERATIVO,6,10,ADMINISTRATIVO,220144,TERMINO_FIJO,1,0,0,1679200,1679200,1,134400,0,,,,2289,2289,0
2020-12-31,21,1888,4,1504,CASADO,M,1983-09-24,38,2011-05-02,2011-05-02,84084,ADMINISTRATIVO,5,12,ADMINISTRATIVO,110142,TERMINO_INDEFINIDO,1,0,0,2104900,2104900,1,154900,0,,,,3465,3465,0
2020-12-31,21,1889,4,1504,UNION_LIBRE,M,1982-12-23,38,2018-06-01,2018-06-01,83799,OPERATIVO,6,9,ADMINISTRATIVO,220144,TERMINO_FIJO,1,0,0,1140000,1140000,1,88700,0,,,,878,878,0
2020-12-31,21,1890,2,1500,SOLTERO,M,1984-09-13,37,2010-09-16,2010-09-16,84419,ESTRATEGICO,4,15,COMERCIAL,310195,TERMINO_INDEFINIDO,1,0,0,7890000,7890000,1,960000,0,,,,3693,3693,0
2020-08-31,21,1891,4,1504,CASADO,M,1984-01-19,37,2020-03-02,2020-03-02,84581,OPERATIVO,4,15,ADMINISTRATIVO,110113,TERMINO_INDEFINIDO,1,0,0,5200000,5200000,0,0,0,,,,238,238,0
2020-12-31,21,1892,4,1504,CASADO,M,1985-05-09,36,2015-01-05,2015-01-05,83806,OPERATIVO,6,10,ADMINISTRATIVO,220144,TERMINO_FIJO,1,0,0,1679200,1679200,1,134400,0,,,,2121,2121,0
2020-12-31,21,1896,4,1504,CASADO,M,1985-06-22,36,2014-04-21,2014-04-21,84334,ADMINISTRATIVO,5,13,ADMINISTRATIVO,110144,TERMINO_INDEFINIDO,1,0,0,5115900,5115900,1,375500,0,,,,2380,2380,0
2020-12-31,21,1897,5,1502,CASADO,M,1984-04-29,37,2013-08-05,2013-08-05,84474,ADMINISTRATIVO,1,21,ADMINISTRATIVO,110117,INTEGRAL,1,0,0,35942100,35942100,1,9692100,0,,,,2639,2639,0
2020-08-31,21,1900,4,1504,CASADO,M,1984-08-10,37,2019-10-01,2019-10-01,83820,ADMINISTRATIVO,5,13,ADMINISTRATIVO,110142,TERMINO_INDEFINIDO,1,0,0,3300000,3300000,1,421300,0,,,,391,391,0
2020-12-31,21,1903,4,1504,SOLTERO,M,1985-04-09,36,2015-01-05,2015-01-05,83806,OPERATIVO,6,10,ADMINISTRATIVO,220144,TERMINO_FIJO,1,0,0,1679200,1679200,1,134400,0,,,,2121,2121,0
2020-12-31,21,1905,4,1504,UNION_LIBRE,M,1985-05-26,36,2016-07-18,2016-07-18,83818,OPERATIVO,6,9,ADMINISTRATIVO,110205,TERMINO_INDEFINIDO,1,0,0,1786600,1786600,1,611200,0,,,,1561,1561,0
2020-12-31,21,1908,4,1504,CASADO,M,1985-09-03,36,2018-06-01,2018-06-01,83799,OPERATIVO,6,9,ADMINISTRATIVO,220144,TERMINO_FIJO,1,0,0,1140000,1140000,1,88700,0,,,,878,878,0
2020-08-31,21,1913,5,1502,CASADO,M,1981-08-28,40,2020-01-16,2020-01-16,84527,ADMINISTRATIVO,2,18,COMERCIAL,310129,INTEGRAL,1,0,0,19388000,19388000,0,0,0,,,,284,284,0
2020-12-31,21,1914,5,1502,NO_DEFINIDO,M,1932-02-09,89,1987-04-01,1987-04-01,83800,ADMINISTRATIVO,0,0,ADMINISTRATIVO,150208,JUBILADO,1,0,0,167202,167202,1,11520,0,,,,12262,12262,0
2020-12-31,21,1915,4,1504,CASADO,M,1970-04-10,51,1996-10-01,1996-10-01,84038,OPERATIVO,5,11,ADMINISTRATIVO,220168,TERMINO_INDEFINIDO,1,0,0,2687700,2687700,1,215100,0,,,,8791,8791,0
2020-12-31,21,1916,4,1504,CASADO,M,1960-09-13,61,2010-05-03,2010-05-03,84435,ADMINISTRATIVO,1,22,ADMINISTRATIVO,110104,INTEGRAL,1,0,0,44500000,44500000,1,3420800,0,,,,3829,3829,0
2020-12-31,21,1917,2,1500,CASADO,M,1971-08-03,50,2012-05-09,2012-05-09,83936,ADMINISTRATIVO,3,16,ADMINISTRATIVO,150172,TERMINO_INDEFINIDO,1,0,0,7672000,7672000,1,919500,0,,,,3092,3092,0
2020-12-31,21,1919,4,1504,CASADO,M,1980-09-04,41,2010-12-02,2010-12-02,83805,OPERATIVO,6,10,ADMINISTRATIVO,220144,TERMINO_INDEFINIDO,1,0,0,2305200,2305200,1,184400,0,,,,3616,3616,0
2020-12-31,21,1920,4,1504,SOLTERO,M,1982-11-20,38,2014-07-21,2014-07-21,83830,OPERATIVO,6,8,ADMINISTRATIVO,220132,TERMINO_FIJO,1,0,0,1488600,1488600,1,119100,0,,,,2289,2289,0
2020-12-31,21,1921,2,1500,CASADO,M,1980-08-23,41,2013-06-26,2013-06-26,83835,OPERATIVO,5,11,ADMINISTRATIVO,250188,TERMINO_INDEFINIDO,1,0,0,1881500,1881500,1,582300,0,,,,2679,2679,0
2020-12-31,21,1922,2,1500,CASADO,M,1985-10-20,36,2016-01-20,2016-01-20,84596,OPERATIVO,5,11,OPERATIVO,250140,TERMINO_INDEFINIDO,1,0,0,1412200,1412200,1,397100,0,,,,1741,1741,0
2020-08-31,21,1924,2,1500,CASADO,M,1979-07-28,42,2019-12-16,2019-12-16,84459,OPERATIVO,5,11,ADMINISTRATIVO,250176,TERMINO_FIJO,1,0,0,1355900,1355900,1,55900,0,,,,315,315,0
2020-12-31,21,1925,2,1500,CASADO,M,1979-05-22,42,2016-05-02,2017-11-29,83831,ADMINISTRATIVO,6,10,ADMINISTRATIVO,150132,TERMINO_INDEFINIDO,1,0,0,1897400,1897400,1,151800,0,,,,1638,1062,0
2020-12-31,21,1927,2,1500,CASADO,M,1974-01-31,47,2016-08-23,2017-11-16,84477,OPERATIVO,6,9,ADMINISTRATIVO,250120,TERMINO_INDEFINIDO,1,0,0,1103400,1103400,1,88300,0,,,,1525,1075,0
2020-12-31,21,1928,2,1500,DIVORCIADO,M,1968-10-12,53,2015-05-04,2015-05-04,84615,OPERATIVO,5,11,OPERATIVO,250168,TERMINO_INDEFINIDO,1,0,0,1881500,1881500,1,213000,0,,,,2002,2002,0
2020-12-31,21,1929,2,1500,SOLTERO,M,1984-04-07,37,2016-09-21,2016-09-21,84477,OPERATIVO,6,9,ADMINISTRATIVO,250140,TERMINO_FIJO,1,0,0,1103400,1103400,1,100600,0,,,,1496,1496,0
